CI_DATE,CASH_IN_ID,RETAILER_ID,PAYMENT_METHOD,FINAL_AMOUNT
2/20/2024,5476476,157098,UPG_DIGITAL_WALLET,"1,000"
4/29/2024,6556359,527286,UPG_DIGITAL_WALLET,170
4/1/2024,6110304,66090,UPG_DIGITAL_WALLET,"5,000"
3/27/2024,6016791,218100,UPG_DIGITAL_WALLET,70
4/29/2024,6554372,62094,UPG_DIGITAL_WALLET,500
3/16/2024,5844016,189966,COLLECTION,"1,400"
4/11/2024,6265338,261468,UPG_DIGITAL_WALLET,200
3/16/2024,5844143,281154,UPG_DIGITAL_WALLET,150
4/13/2024,6286234,604284,UPG_DIGITAL_WALLET,20
4/25/2024,6485602,194160,UPG_DIGITAL_WALLET,"3,000"
4/25/2024,6484016,17220,UPG_DIGITAL_WALLET,550
2/5/2024,5252729,591492,UPG_DIGITAL_WALLET,200
2/5/2024,5245726,253476,COLLECTION,"1,300"
2/10/2024,5321387,339624,COLLECTION,"1,000"
3/14/2024,5830927,340632,COLLECTION,"1,000"
4/8/2024,6227338,299916,COLLECTION,"2,000"
4/7/2024,6208778,245556,UPG_DIGITAL_WALLET,400
4/11/2024,6258709,504078,UPG_DIGITAL_WALLET,150
4/9/2024,6240848,63522,COLLECTION,"4,400"
4/7/2024,6209068,630240,UPG_DIGITAL_WALLET,10
2/24/2024,5529097,351870,COLLECTION,"1,000"
4/13/2024,6298085,299964,COLLECTION,"1,000"
2/10/2024,5319542,488406,UPG_DIGITAL_WALLET,"1,000"
4/25/2024,6485691,164904,UPG_DIGITAL_WALLET,200
4/13/2024,6297032,505692,UPG_DIGITAL_WALLET,60
4/8/2024,6216692,182610,UPG_DIGITAL_WALLET,150
4/14/2024,6304224,10434,COLLECTION,500
4/8/2024,6227483,105228,UPG_DIGITAL_WALLET,"3,000"
4/13/2024,6297234,508188,UPG_DIGITAL_WALLET,300
4/14/2024,6304152,605856,COLLECTION,"1,000"
4/14/2024,6302190,453336,COLLECTION,"1,000"
4/12/2024,6271935,37410,UPG_DIGITAL_WALLET,"2,000"
3/14/2024,5831494,106608,UPG_DIGITAL_WALLET,195
4/11/2024,6258736,517866,UPG_DIGITAL_WALLET,50
4/7/2024,6201292,62688,UPG_DIGITAL_WALLET,902
4/9/2024,6240763,116214,COLLECTION,"4,000"
3/14/2024,5831985,190260,UPG_DIGITAL_WALLET,120
3/14/2024,5831807,619050,UPG_DIGITAL_WALLET,500
4/8/2024,6228357,14460,COLLECTION,"1,000"
2/24/2024,5528957,184338,UPG_DIGITAL_WALLET,180
1/8/2024,4836863,68748,COLLECTION,"1,000.01"
3/17/2024,5867123,285750,UPG_DIGITAL_WALLET,5
4/15/2024,6317682,546588,UPG_DIGITAL_WALLET,100
4/15/2024,6328570,578862,UPG_DIGITAL_WALLET,11
3/17/2024,5868027,110196,COLLECTION,"2,000"
4/16/2024,6340407,217608,UPG_DIGITAL_WALLET,"2,700"
3/17/2024,5868759,47196,UPG_DIGITAL_WALLET,200
3/17/2024,5868823,528306,UPG_DIGITAL_WALLET,"1,500"
4/9/2024,6240372,491394,UPG_DIGITAL_WALLET,500
4/12/2024,6278273,594510,UPG_DIGITAL_WALLET,150
2/24/2024,5529231,22836,UPG_DIGITAL_WALLET,"1,500"
4/18/2024,6368362,493176,UPG_DIGITAL_WALLET,50
3/17/2024,5869782,602592,UPG_DIGITAL_WALLET,7
3/17/2024,5869595,593910,UPG_DIGITAL_WALLET,100
4/14/2024,6311044,321678,UPG_DIGITAL_WALLET,"4,200"
4/17/2024,6352874,600030,COLLECTION,"1,000"
4/18/2024,6377528,474420,UPG_DIGITAL_WALLET,"2,000"
2/14/2024,5382564,27030,UPG_DIGITAL_WALLET,"2,000"
2/12/2024,5355963,509766,UPG_DIGITAL_WALLET,995
2/11/2024,5335797,26004,UPG_DIGITAL_WALLET,"4,000"
2/13/2024,5361418,578862,UPG_DIGITAL_WALLET,50
3/21/2024,5928909,69498,COLLECTION,"3,000"
4/20/2024,6404475,133548,UPG_DIGITAL_WALLET,500
4/20/2024,6403063,4230,UPG_DIGITAL_WALLET,300
4/20/2024,6404335,33588,COLLECTION,500
4/21/2024,6425246,70674,COLLECTION,300
4/23/2024,6465103,24660,UPG_DIGITAL_WALLET,272
4/23/2024,6464648,284796,UPG_DIGITAL_WALLET,"2,000"
2/14/2024,5376508,583080,UPG_DIGITAL_WALLET,"1,835"
4/10/2024,6253476,61170,UPG_DIGITAL_WALLET,500
4/7/2024,6202999,64602,UPG_DIGITAL_WALLET,100
4/18/2024,6376746,16818,COLLECTION,"1,000"
4/29/2024,6556409,78066,UPG_DIGITAL_WALLET,"2,000"
4/22/2024,6445742,67008,COLLECTION,"1,000"
3/26/2024,6004803,69918,COLLECTION,"1,900"
3/23/2024,5963075,109236,UPG_DIGITAL_WALLET,300
3/17/2024,5867415,601602,COLLECTION,"4,000"
4/7/2024,6208721,589056,UPG_DIGITAL_WALLET,12
4/13/2024,6288853,332172,COLLECTION,"1,200"
4/15/2024,6328552,80760,COLLECTION,"1,000"
4/14/2024,6311058,476700,UPG_DIGITAL_WALLET,300
2/14/2024,5382515,607002,COLLECTION,"2,900"
4/20/2024,6403829,520014,UPG_DIGITAL_WALLET,150
1/13/2024,4911465,502278,UPG_DIGITAL_WALLET,"5,000"
3/10/2024,5764352,233736,UPG_DIGITAL_WALLET,"1,500"
4/29/2024,6556726,594126,UPG_DIGITAL_WALLET,25
3/10/2024,5772814,28062,COLLECTION,"1,500"
3/28/2024,6029931,255888,UPG_DIGITAL_WALLET,"1,900"
3/10/2024,5776412,20058,COLLECTION,"2,000"
3/10/2024,5776455,600576,COLLECTION,"5,000"
3/4/2024,5680429,588798,UPG_DIGITAL_WALLET,10
1/9/2024,4858504,35832,UPG_DIGITAL_WALLET,"1,000"
1/9/2024,4858658,34560,UPG_DIGITAL_WALLET,100
2/13/2024,5361801,234240,UPG_DIGITAL_WALLET,"1,500"
2/11/2024,5336709,487392,UPG_DIGITAL_WALLET,300
2/16/2024,5407571,507000,UPG_DIGITAL_WALLET,300
2/16/2024,5404532,7026,COLLECTION,1
2/15/2024,5398523,6402,COLLECTION,700
2/29/2024,5605254,615342,UPG_DIGITAL_WALLET,475
3/3/2024,5658690,213288,COLLECTION,"3,000"
3/3/2024,5673734,322494,COLLECTION,"4,000"
3/27/2024,6016796,515484,UPG_DIGITAL_WALLET,200
1/9/2024,4858753,127008,UPG_DIGITAL_WALLET,"2,650"
3/22/2024,5938898,570696,UPG_DIGITAL_WALLET,5
1/11/2024,4884613,8448,COLLECTION,"3,000.01"
3/3/2024,5658686,600876,UPG_DIGITAL_WALLET,500
3/3/2024,5666629,285252,UPG_DIGITAL_WALLET,50
1/11/2024,4884745,285330,COLLECTION,"2,000.01"
4/28/2024,6539714,262740,COLLECTION,600
4/28/2024,6541884,316272,COLLECTION,"1,000"
4/29/2024,6555693,397044,UPG_DIGITAL_WALLET,700
3/5/2024,5692148,271212,UPG_DIGITAL_WALLET,500
3/9/2024,5756637,585918,UPG_DIGITAL_WALLET,"25,000"
1/12/2024,4891556,384594,COLLECTION,"1,000.01"
3/5/2024,5701024,519612,UPG_DIGITAL_WALLET,"2,150"
3/10/2024,5767549,470202,UPG_DIGITAL_WALLET,50
1/12/2024,4891700,399138,UPG_DIGITAL_WALLET,150
3/9/2024,5762652,317898,UPG_DIGITAL_WALLET,500
3/11/2024,5782739,244452,COLLECTION,"1,000"
3/5/2024,5701211,180756,COLLECTION,"2,000"
3/11/2024,5779886,578712,UPG_DIGITAL_WALLET,15
3/5/2024,5692262,492954,UPG_DIGITAL_WALLET,150
2/21/2024,5485366,5250,COLLECTION,"2,000"
2/20/2024,5470205,356496,COLLECTION,"1,000"
1/4/2024,4786172,95034,COLLECTION,"1,500.01"
2/10/2024,5324467,257076,COLLECTION,"1,000"
4/14/2024,6299347,479052,COLLECTION,"10,000"
1/10/2024,4866878,1614,COLLECTION,"2,500.01"
1/12/2024,4892746,533388,UPG_DIGITAL_WALLET,100
3/10/2024,5775813,283116,UPG_DIGITAL_WALLET,"1,000"
1/12/2024,4892851,131004,UPG_DIGITAL_WALLET,"2,000"
3/6/2024,5719042,493176,UPG_DIGITAL_WALLET,500
1/12/2024,4893072,510798,UPG_DIGITAL_WALLET,20
3/8/2024,5741634,370626,UPG_DIGITAL_WALLET,200
2/7/2024,5279776,564882,UPG_DIGITAL_WALLET,65
1/3/2024,4779617,492954,UPG_DIGITAL_WALLET,50
1/3/2024,4779695,584772,UPG_DIGITAL_WALLET,300
2/21/2024,5493159,84102,UPG_DIGITAL_WALLET,50
2/21/2024,5485081,504534,UPG_DIGITAL_WALLET,"1,000"
2/19/2024,5459088,56850,UPG_DIGITAL_WALLET,"2,000"
2/9/2024,5306792,165306,UPG_DIGITAL_WALLET,200
2/4/2024,5228759,185040,UPG_DIGITAL_WALLET,550
2/7/2024,5272829,368208,UPG_DIGITAL_WALLET,100
2/8/2024,5297569,175698,UPG_DIGITAL_WALLET,"1,000"
2/11/2024,5335035,477660,UPG_DIGITAL_WALLET,266
2/13/2024,5360961,296556,UPG_DIGITAL_WALLET,200
2/16/2024,5404022,96912,COLLECTION,"1,000"
2/16/2024,5412437,198798,UPG_DIGITAL_WALLET,200
2/14/2024,5380822,28926,UPG_DIGITAL_WALLET,50
2/11/2024,5335176,42030,UPG_DIGITAL_WALLET,500
2/13/2024,5366282,26766,UPG_DIGITAL_WALLET,100
3/26/2024,6005322,21318,UPG_DIGITAL_WALLET,600
3/23/2024,5963305,389970,UPG_DIGITAL_WALLET,528
3/25/2024,5990495,265116,COLLECTION,"1,000"
3/16/2024,5852214,589554,UPG_DIGITAL_WALLET,39
1/3/2024,4771079,587640,UPG_DIGITAL_WALLET,100
2/19/2024,5454172,525006,UPG_DIGITAL_WALLET,"3,000"
2/20/2024,5467172,133548,COLLECTION,"1,000"
1/3/2024,4771094,92910,UPG_DIGITAL_WALLET,500
2/20/2024,5467264,331812,COLLECTION,"1,000"
2/18/2024,5441881,511194,UPG_DIGITAL_WALLET,54
2/20/2024,5467204,318762,COLLECTION,"1,100"
1/3/2024,4771082,262602,UPG_DIGITAL_WALLET,"1,000"
2/20/2024,5476240,63522,COLLECTION,"5,000"
1/3/2024,4771205,364734,COLLECTION,"1,000.01"
2/20/2024,5476565,349290,UPG_DIGITAL_WALLET,50
2/21/2024,5483436,480690,UPG_DIGITAL_WALLET,525
2/24/2024,5529387,590856,UPG_DIGITAL_WALLET,"23,260"
4/22/2024,6439157,497286,UPG_DIGITAL_WALLET,80
4/22/2024,6437723,27186,UPG_DIGITAL_WALLET,"4,000"
4/22/2024,6434883,473178,UPG_DIGITAL_WALLET,"3,000"
3/26/2024,5995504,390534,COLLECTION,"2,000"
3/27/2024,6020803,362742,COLLECTION,"2,000"
3/26/2024,5995277,230370,UPG_DIGITAL_WALLET,"3,000"
4/5/2024,6171055,516000,UPG_DIGITAL_WALLET,100
4/3/2024,6132748,202506,UPG_DIGITAL_WALLET,310
3/13/2024,5817288,15840,COLLECTION,"5,000"
4/4/2024,6164571,158586,COLLECTION,"1,000"
4/6/2024,6189915,328830,UPG_DIGITAL_WALLET,250
4/1/2024,6104959,41244,COLLECTION,"1,500"
4/5/2024,6171171,208578,UPG_DIGITAL_WALLET,"2,000"
3/18/2024,5878280,565086,UPG_DIGITAL_WALLET,50
3/18/2024,5878206,565740,UPG_DIGITAL_WALLET,500
4/16/2024,6348278,40344,COLLECTION,"1,000"
4/28/2024,6545139,399372,UPG_DIGITAL_WALLET,"1,000"
4/26/2024,6499060,469392,COLLECTION,"3,000"
2/13/2024,5372334,609708,UPG_DIGITAL_WALLET,"25,000"
3/21/2024,5932628,56880,COLLECTION,"1,000"
4/21/2024,6415761,207336,COLLECTION,"3,000"
4/23/2024,6449489,57162,COLLECTION,"1,400"
4/23/2024,6464463,103236,UPG_DIGITAL_WALLET,"1,000"
1/13/2024,4911568,505710,UPG_DIGITAL_WALLET,200
4/29/2024,6547234,582144,UPG_DIGITAL_WALLET,343
2/20/2024,5467537,84012,COLLECTION,"1,350"
4/29/2024,6556761,24204,UPG_DIGITAL_WALLET,500
4/29/2024,6556502,622032,UPG_DIGITAL_WALLET,390
3/5/2024,5703129,105228,UPG_DIGITAL_WALLET,"2,000"
2/29/2024,5611063,618060,UPG_DIGITAL_WALLET,"3,736"
3/1/2024,5636302,480204,UPG_DIGITAL_WALLET,707
1/11/2024,4884737,408822,UPG_DIGITAL_WALLET,"1,000"
2/29/2024,5605270,389172,UPG_DIGITAL_WALLET,90
2/22/2024,5507320,499452,UPG_DIGITAL_WALLET,"1,500"
1/12/2024,4891763,155328,COLLECTION,"1,500.01"
3/6/2024,5719213,571044,UPG_DIGITAL_WALLET,100
1/12/2024,4893164,58812,UPG_DIGITAL_WALLET,700
2/19/2024,5459091,527808,UPG_DIGITAL_WALLET,500
2/22/2024,5502979,181368,COLLECTION,"4,500"
2/21/2024,5493163,586506,UPG_DIGITAL_WALLET,50
2/13/2024,5366291,3012,COLLECTION,"3,000"
2/16/2024,5407286,554484,UPG_DIGITAL_WALLET,30
2/12/2024,5355440,88956,UPG_DIGITAL_WALLET,"2,000"
3/25/2024,5990568,233322,UPG_DIGITAL_WALLET,500
3/26/2024,6005423,511704,UPG_DIGITAL_WALLET,86
1/3/2024,4770879,24486,UPG_DIGITAL_WALLET,"1,000"
1/3/2024,4771004,559344,UPG_DIGITAL_WALLET,100
1/3/2024,4771077,155328,COLLECTION,"1,500.01"
2/20/2024,5476433,366900,COLLECTION,"1,000"
2/18/2024,5442659,69576,COLLECTION,"1,065"
3/30/2024,6068992,205020,UPG_DIGITAL_WALLET,500
3/27/2024,6020743,5868,COLLECTION,"1,235"
4/4/2024,6164624,203436,UPG_DIGITAL_WALLET,"1,000"
3/18/2024,5878204,149550,COLLECTION,"2,400"
4/15/2024,6319220,318762,COLLECTION,"1,700"
1/12/2024,4889177,488304,UPG_DIGITAL_WALLET,200
1/4/2024,4786331,186078,COLLECTION,0.01
4/1/2024,6097386,500100,UPG_DIGITAL_WALLET,222
4/12/2024,6279228,580434,UPG_DIGITAL_WALLET,300
4/28/2024,6530686,408762,UPG_DIGITAL_WALLET,"10,000"
4/10/2024,6250573,49680,UPG_DIGITAL_WALLET,"2,000"
4/7/2024,6206949,317604,UPG_DIGITAL_WALLET,"1,100"
4/7/2024,6206898,623562,UPG_DIGITAL_WALLET,"1,000"
4/13/2024,6294104,84102,UPG_DIGITAL_WALLET,200
4/12/2024,6279193,281310,UPG_DIGITAL_WALLET,"1,800"
3/15/2024,5834378,100164,COLLECTION,"2,000"
4/9/2024,6242189,332982,UPG_DIGITAL_WALLET,"2,000"
3/15/2024,5834395,601764,UPG_DIGITAL_WALLET,15
4/14/2024,6304600,300,UPG_DIGITAL_WALLET,200
4/11/2024,6266496,108300,COLLECTION,"4,000"
3/26/2024,5995183,70548,UPG_DIGITAL_WALLET,115
3/13/2024,5817192,274668,UPG_DIGITAL_WALLET,920
4/14/2024,6312439,86136,UPG_DIGITAL_WALLET,"2,000"
4/3/2024,6134046,397092,UPG_DIGITAL_WALLET,180
3/15/2024,5834410,508908,UPG_DIGITAL_WALLET,"7,075"
4/8/2024,6217902,335328,UPG_DIGITAL_WALLET,"1,000"
4/9/2024,6242138,105228,COLLECTION,"2,200"
1/10/2024,4865312,56202,UPG_DIGITAL_WALLET,"1,400"
3/5/2024,5698187,298914,COLLECTION,"1,000"
4/23/2024,6465250,338922,UPG_DIGITAL_WALLET,700
4/18/2024,6378907,474060,UPG_DIGITAL_WALLET,"2,700"
4/15/2024,6330827,527808,UPG_DIGITAL_WALLET,"1,000"
4/17/2024,6359201,322404,COLLECTION,"1,500"
3/18/2024,5881443,173712,UPG_DIGITAL_WALLET,100
3/18/2024,5881708,5496,UPG_DIGITAL_WALLET,"2,700"
3/18/2024,5881802,161172,COLLECTION,"2,000"
4/18/2024,6373944,26766,UPG_DIGITAL_WALLET,360
4/16/2024,6348829,86148,UPG_DIGITAL_WALLET,100
3/18/2024,5881947,258918,UPG_DIGITAL_WALLET,"15,150"
3/18/2024,5882129,463482,COLLECTION,"1,500"
4/15/2024,6330888,577602,UPG_DIGITAL_WALLET,50
3/18/2024,5882260,39144,UPG_DIGITAL_WALLET,"1,000"
4/16/2024,6348849,475932,UPG_DIGITAL_WALLET,500
4/18/2024,6377094,72870,COLLECTION,"2,200"
4/18/2024,6377428,132846,COLLECTION,"1,200"
4/18/2024,6368494,57414,COLLECTION,"2,000"
4/18/2024,6368838,199464,COLLECTION,"1,200"
4/18/2024,6378519,469602,COLLECTION,"1,200"
4/18/2024,6369531,605904,COLLECTION,"3,000"
4/18/2024,6373600,320262,COLLECTION,"1,000"
4/18/2024,6378734,175386,COLLECTION,"2,000"
4/21/2024,6428075,32604,UPG_DIGITAL_WALLET,500
4/21/2024,6426277,227730,UPG_DIGITAL_WALLET,"1,000"
4/28/2024,6540556,376350,COLLECTION,"1,000"
4/23/2024,6460689,445296,COLLECTION,"4,000"
4/24/2024,6475603,38706,COLLECTION,"1,000"
4/24/2024,6477014,622344,UPG_DIGITAL_WALLET,500
3/26/2024,6001023,555186,UPG_DIGITAL_WALLET,"1,000"
3/26/2024,6001002,199158,UPG_DIGITAL_WALLET,500
3/26/2024,6001134,87588,COLLECTION,"2,700"
3/24/2024,5972012,621804,UPG_DIGITAL_WALLET,"1,465"
3/12/2024,5796571,599160,UPG_DIGITAL_WALLET,100
3/12/2024,5796658,39144,UPG_DIGITAL_WALLET,"2,700"
3/23/2024,5960800,607734,UPG_DIGITAL_WALLET,"2,801"
3/12/2024,5796533,62688,UPG_DIGITAL_WALLET,"21,985"
3/25/2024,5985768,399972,UPG_DIGITAL_WALLET,"1,000"
3/27/2024,6027850,91212,UPG_DIGITAL_WALLET,500
3/25/2024,5985817,52308,COLLECTION,"1,000"
3/12/2024,5796514,355548,COLLECTION,500
3/29/2024,6054805,507282,UPG_DIGITAL_WALLET,200
3/30/2024,6063143,566466,UPG_DIGITAL_WALLET,300
3/23/2024,5960828,561228,UPG_DIGITAL_WALLET,"2,000"
3/12/2024,5796575,529596,UPG_DIGITAL_WALLET,12
3/30/2024,6060142,467058,UPG_DIGITAL_WALLET,"1,000"
3/28/2024,6038896,503412,UPG_DIGITAL_WALLET,200
3/26/2024,6001086,114480,UPG_DIGITAL_WALLET,"1,900"
3/16/2024,5852436,159396,COLLECTION,"3,000"
4/12/2024,6275680,60528,UPG_DIGITAL_WALLET,"5,000"
4/13/2024,6296177,210594,UPG_DIGITAL_WALLET,250
4/13/2024,6286948,285882,UPG_DIGITAL_WALLET,"2,000"
4/14/2024,6299399,620520,UPG_DIGITAL_WALLET,100
4/14/2024,6301674,255888,UPG_DIGITAL_WALLET,300
3/21/2024,5929124,620712,UPG_DIGITAL_WALLET,200
1/17/2024,4955074,478512,UPG_DIGITAL_WALLET,50
1/17/2024,4958757,333540,UPG_DIGITAL_WALLET,"2,000"
1/17/2024,4955465,277356,COLLECTION,"2,000"
2/7/2024,5282141,518856,UPG_DIGITAL_WALLET,30
1/17/2024,4956009,377508,COLLECTION,"5,000"
1/17/2024,4956018,399402,UPG_DIGITAL_WALLET,400
1/17/2024,4956163,552486,UPG_DIGITAL_WALLET,400
1/17/2024,4958686,314058,UPG_DIGITAL_WALLET,700
1/17/2024,4956231,396300,COLLECTION,"1,000"
1/17/2024,4963016,305514,UPG_DIGITAL_WALLET,"1,000"
1/17/2024,4956316,246282,UPG_DIGITAL_WALLET,200
1/17/2024,4956387,438576,UPG_DIGITAL_WALLET,677
1/17/2024,4956392,558072,UPG_DIGITAL_WALLET,150
1/17/2024,4956394,166494,UPG_DIGITAL_WALLET,"1,000"
1/17/2024,4956591,514176,UPG_DIGITAL_WALLET,50
3/21/2024,5929646,534480,UPG_DIGITAL_WALLET,200
1/16/2024,4949225,508122,COLLECTION,"2,000"
2/7/2024,5282613,347874,UPG_DIGITAL_WALLET,200
1/17/2024,4960866,315924,UPG_DIGITAL_WALLET,"1,000"
1/17/2024,4956921,491400,UPG_DIGITAL_WALLET,490
1/17/2024,4957044,562386,UPG_DIGITAL_WALLET,200
1/17/2024,4957175,517224,UPG_DIGITAL_WALLET,100
1/17/2024,4957384,153870,COLLECTION,"1,000"
1/17/2024,4957392,233328,UPG_DIGITAL_WALLET,300
1/17/2024,4959032,506448,UPG_DIGITAL_WALLET,200
1/17/2024,4957641,539712,UPG_DIGITAL_WALLET,"8,064"
2/7/2024,5283077,405294,UPG_DIGITAL_WALLET,300
1/17/2024,4959091,76644,COLLECTION,"1,000"
1/17/2024,4962498,553224,UPG_DIGITAL_WALLET,"1,059"
1/17/2024,4960047,547518,UPG_DIGITAL_WALLET,10
1/17/2024,4960953,133338,UPG_DIGITAL_WALLET,7
1/17/2024,4960917,504366,UPG_DIGITAL_WALLET,250
1/17/2024,4960975,403998,UPG_DIGITAL_WALLET,"1,000"
1/17/2024,4964399,525828,UPG_DIGITAL_WALLET,100
1/17/2024,4963317,438576,UPG_DIGITAL_WALLET,435
1/17/2024,4957812,32322,UPG_DIGITAL_WALLET,"4,200"
1/16/2024,4954071,97362,COLLECTION,"1,500"
1/17/2024,4961178,127008,UPG_DIGITAL_WALLET,"1,000"
1/16/2024,4949638,38766,COLLECTION,"2,000"
1/17/2024,4962534,577044,UPG_DIGITAL_WALLET,"1,000"
1/17/2024,4963151,399402,UPG_DIGITAL_WALLET,"1,000"
1/17/2024,4961764,511194,UPG_DIGITAL_WALLET,100
1/17/2024,4961185,10626,COLLECTION,"3,000"
1/17/2024,4962740,16272,UPG_DIGITAL_WALLET,150
1/17/2024,4963929,444162,UPG_DIGITAL_WALLET,"4,500"
1/17/2024,4957925,336162,UPG_DIGITAL_WALLET,800
1/16/2024,4948228,19932,COLLECTION,"1,000"
1/17/2024,4958019,34956,COLLECTION,"1,000"
1/17/2024,4962947,501738,UPG_DIGITAL_WALLET,300
1/17/2024,4962573,481824,COLLECTION,"1,000"
1/16/2024,4954140,98982,COLLECTION,"2,000"
1/17/2024,4958985,271422,COLLECTION,"1,000"
1/16/2024,4948777,318762,COLLECTION,"1,000"
1/17/2024,4957213,280566,COLLECTION,"1,200"
1/17/2024,4962719,477660,UPG_DIGITAL_WALLET,795
1/17/2024,4962782,245268,UPG_DIGITAL_WALLET,"2,000"
1/17/2024,4963896,12102,UPG_DIGITAL_WALLET,"3,000"
1/17/2024,4959290,511194,UPG_DIGITAL_WALLET,200
1/16/2024,4951003,388788,COLLECTION,"1,000"
1/16/2024,4949703,501270,COLLECTION,"1,000"
1/17/2024,4963623,476700,UPG_DIGITAL_WALLET,250
2/7/2024,5283155,462624,UPG_DIGITAL_WALLET,"1,500"
1/16/2024,4948802,592410,COLLECTION,"4,000"
1/17/2024,4958277,470964,COLLECTION,"4,000"
1/17/2024,4962226,301560,COLLECTION,"1,000"
1/17/2024,4963684,287274,UPG_DIGITAL_WALLET,"2,200"
1/17/2024,4962209,506448,UPG_DIGITAL_WALLET,150
1/17/2024,4963710,588714,UPG_DIGITAL_WALLET,30
1/17/2024,4962271,277350,COLLECTION,"1,000"
1/17/2024,4963727,485148,UPG_DIGITAL_WALLET,200
1/17/2024,4959623,213708,UPG_DIGITAL_WALLET,"8,070"
1/17/2024,4961388,503892,UPG_DIGITAL_WALLET,"4,159"
1/17/2024,4958207,153342,UPG_DIGITAL_WALLET,"2,000"
1/17/2024,4964538,190080,UPG_DIGITAL_WALLET,176
1/17/2024,4964495,483504,UPG_DIGITAL_WALLET,"2,000"
1/16/2024,4953893,164904,COLLECTION,"2,000"
1/16/2024,4951274,509172,COLLECTION,"1,185"
1/17/2024,4959690,51012,UPG_DIGITAL_WALLET,100
2/7/2024,5283234,163620,COLLECTION,"1,000"
1/23/2024,5036766,376284,UPG_DIGITAL_WALLET,10
1/17/2024,4964894,158850,UPG_DIGITAL_WALLET,400
1/23/2024,5043579,481782,UPG_DIGITAL_WALLET,"2,000"
1/24/2024,5051035,594312,COLLECTION,"1,000"
1/23/2024,5043547,373668,UPG_DIGITAL_WALLET,100
1/21/2024,5010822,160914,UPG_DIGITAL_WALLET,"2,000"
1/20/2024,5001181,242664,COLLECTION,"1,500"
1/20/2024,5001183,34698,UPG_DIGITAL_WALLET,"4,912"
1/23/2024,5036856,320196,COLLECTION,"1,000"
1/22/2024,5028254,569334,UPG_DIGITAL_WALLET,110
1/24/2024,5062587,553224,UPG_DIGITAL_WALLET,310
1/25/2024,5072265,6462,COLLECTION,"3,000"
2/16/2024,5404054,27186,COLLECTION,"3,000"
4/22/2024,6433242,559644,UPG_DIGITAL_WALLET,294
4/23/2024,6464189,545196,UPG_DIGITAL_WALLET,230
1/12/2024,4891530,501264,COLLECTION,"1,000.01"
4/11/2024,6269601,507672,UPG_DIGITAL_WALLET,50
2/12/2024,5355412,578916,UPG_DIGITAL_WALLET,500
2/6/2024,5263096,369516,UPG_DIGITAL_WALLET,"1,000"
4/23/2024,6465223,499596,UPG_DIGITAL_WALLET,"3,000"
4/18/2024,6378950,262710,UPG_DIGITAL_WALLET,"2,000"
4/15/2024,6330962,468846,UPG_DIGITAL_WALLET,500
4/21/2024,6427477,555978,UPG_DIGITAL_WALLET,600
3/26/2024,6001187,219456,UPG_DIGITAL_WALLET,50
3/28/2024,6038841,209916,COLLECTION,"1,000"
3/16/2024,5852765,34362,UPG_DIGITAL_WALLET,500
1/17/2024,4954781,470982,UPG_DIGITAL_WALLET,"1,300"
2/7/2024,5281746,186474,UPG_DIGITAL_WALLET,500
2/7/2024,5283216,45012,UPG_DIGITAL_WALLET,20
1/17/2024,4958746,382686,COLLECTION,"1,000"
3/21/2024,5929587,576588,UPG_DIGITAL_WALLET,300
2/7/2024,5282383,512868,UPG_DIGITAL_WALLET,150
1/17/2024,4962773,519744,UPG_DIGITAL_WALLET,100
1/17/2024,4960321,109566,UPG_DIGITAL_WALLET,500
1/16/2024,4952656,23958,COLLECTION,"2,000"
1/17/2024,4959296,572382,UPG_DIGITAL_WALLET,240
1/17/2024,4962138,463884,COLLECTION,"2,000"
1/17/2024,4962207,267240,COLLECTION,"1,000"
2/7/2024,5283285,487548,UPG_DIGITAL_WALLET,"5,000"
1/23/2024,5036790,255570,COLLECTION,"2,000"
1/23/2024,5036853,543210,UPG_DIGITAL_WALLET,30
1/23/2024,5043598,83688,UPG_DIGITAL_WALLET,"2,000"
3/21/2024,5929984,69798,UPG_DIGITAL_WALLET,500
1/16/2024,4949350,558120,UPG_DIGITAL_WALLET,100
3/21/2024,5926928,616746,UPG_DIGITAL_WALLET,500
2/7/2024,5278620,543666,UPG_DIGITAL_WALLET,500
3/8/2024,5742028,509946,UPG_DIGITAL_WALLET,290
4/1/2024,6106605,497286,UPG_DIGITAL_WALLET,100
3/5/2024,5701896,611292,UPG_DIGITAL_WALLET,100
1/16/2024,4949556,273846,UPG_DIGITAL_WALLET,300
1/12/2024,4896310,3420,COLLECTION,"1,000.01"
3/7/2024,5730688,534924,UPG_DIGITAL_WALLET,11
3/17/2024,5874254,67422,UPG_DIGITAL_WALLET,"3,950"
4/18/2024,6378075,349290,UPG_DIGITAL_WALLET,79
3/1/2024,5624684,595482,UPG_DIGITAL_WALLET,33
1/16/2024,4949581,278724,UPG_DIGITAL_WALLET,300
3/8/2024,5742283,558756,COLLECTION,"1,000"
3/25/2024,5984677,24204,UPG_DIGITAL_WALLET,500
4/6/2024,6182143,627606,UPG_DIGITAL_WALLET,50
4/16/2024,6335935,259164,COLLECTION,"1,000"
4/21/2024,6423873,205050,COLLECTION,"2,000"
3/28/2024,6036998,391584,UPG_DIGITAL_WALLET,470
3/4/2024,5680160,17868,COLLECTION,"1,500"
3/2/2024,5654772,599160,UPG_DIGITAL_WALLET,200
3/19/2024,5891318,46512,COLLECTION,"1,000"
